1,اسکو,1,2024-09-04 06:36:36.692767+00,t,
381,طبس,10,2024-09-04 12:29:27.413213+00,t,
382,فردوس,10,2024-09-04 12:29:27.413213+00,t,
383,قاین,10,2024-09-04 12:29:27.413213+00,t,
384,قهستان,10,2024-09-04 12:29:27.413213+00,t,
385,محمدشهر,10,2024-09-04 12:29:27.413213+00,t,
386,مود,10,2024-09-04 12:29:27.413213+00,t,
387,نهبندان,10,2024-09-04 12:29:27.413213+00,t,
388,نیمبلوک,10,2024-09-04 12:29:27.413213+00,t,
389,احمدآباد صولت,11,2024-09-04 12:29:33.095131+00,t,
390,انابد,11,2024-09-04 12:29:33.095131+00,t,
391,باجگیران,11,2024-09-04 12:29:33.095131+00,t,
392,باخرز,11,2024-09-04 12:29:33.095131+00,t,
393,بار,11,2024-09-04 12:29:33.095131+00,t,
394,بایگ,11,2024-09-04 12:29:33.095131+00,t,
395,بجستان,11,2024-09-04 12:29:33.095131+00,t,
396,بردسکن,11,2024-09-04 12:29:33.095131+00,t,
397,بیدخت,11,2024-09-04 12:29:33.095131+00,t,
398,تایباد,11,2024-09-04 12:29:33.095131+00,t,
399,تربت جام,11,2024-09-04 12:29:33.095131+00,t,
400,تربت حیدریه,11,2024-09-04 12:29:33.095131+00,t,
401,جغتای,11,2024-09-04 12:29:33.095131+00,t,
402,جنگل,11,2024-09-04 12:29:33.095131+00,t,
403,چاپشلو,11,2024-09-04 12:29:33.095131+00,t,
404,چکنه,11,2024-09-04 12:29:33.095131+00,t,
405,چناران,11,2024-09-04 12:29:33.095131+00,t,
406,خرو,11,2024-09-04 12:29:33.095131+00,t,
407,خلیل آباد,11,2024-09-04 12:29:33.095131+00,t,
408,خواف,11,2024-09-04 12:29:33.095131+00,t,
409,داورزن,11,2024-09-04 12:29:33.095131+00,t,
410,درگز,11,2024-09-04 12:29:33.095131+00,t,
411,در رود,11,2024-09-04 12:29:33.095131+00,t,
412,دولت آباد,11,2024-09-04 12:29:33.095131+00,t,
413,رباط سنگ,11,2024-09-04 12:29:33.095131+00,t,
414,رشتخوار,11,2024-09-04 12:29:33.095131+00,t,
415,رضویه,11,2024-09-04 12:29:33.095131+00,t,
416,روداب,11,2024-09-04 12:29:33.095131+00,t,
417,ریوش,11,2024-09-04 12:29:33.095131+00,t,
418,سبزوار,11,2024-09-04 12:29:33.095131+00,t,
419,سرخس,11,2024-09-04 12:29:33.095131+00,t,
420,سفیدسنگ,11,2024-09-04 12:29:33.095131+00,t,
421,سلامی,11,2024-09-04 12:29:33.095131+00,t,
422,سلطان آباد,11,2024-09-04 12:29:33.095131+00,t,
423,سنگان,11,2024-09-04 12:29:33.095131+00,t,
424,شادمهر,11,2024-09-04 12:29:33.095131+00,t,
425,شاندیز,11,2024-09-04 12:29:33.095131+00,t,
426,ششتمد,11,2024-09-04 12:29:33.095131+00,t,
427,شهرآباد,11,2024-09-04 12:29:33.095131+00,t,
428,شهرزو,11,2024-09-04 12:29:33.095131+00,t,
429,صالح آباد,11,2024-09-04 12:29:33.095131+00,t,
430,طرقبه,11,2024-09-04 12:29:33.095131+00,t,
431,عشق آباد,11,2024-09-04 12:29:33.095131+00,t,
432,فرهادگرد,11,2024-09-04 12:29:33.095131+00,t,
433,فریمان,11,2024-09-04 12:29:33.095131+00,t,
434,فیروزه,11,2024-09-04 12:29:33.095131+00,t,
435,فیض آباد,11,2024-09-04 12:29:33.095131+00,t,
436,قاسم آباد,11,2024-09-04 12:29:33.095131+00,t,
437,قدمگاه,11,2024-09-04 12:29:33.095131+00,t,
438,قلندرآباد,11,2024-09-04 12:29:33.095131+00,t,
439,قوچان,11,2024-09-04 12:29:33.095131+00,t,
440,کاخک,11,2024-09-04 12:29:33.095131+00,t,
441,کاریز,11,2024-09-04 12:29:33.095131+00,t,
442,کاشمر,11,2024-09-04 12:29:33.095131+00,t,
443,کدکن,11,2024-09-04 12:29:33.095131+00,t,
444,کلات,11,2024-09-04 12:29:33.095131+00,t,
445,کندر,11,2024-09-04 12:29:33.095131+00,t,
446,گلمکان,11,2024-09-04 12:29:33.095131+00,t,
447,گناباد,11,2024-09-04 12:29:33.095131+00,t,
448,لطف آباد,11,2024-09-04 12:29:33.095131+00,t,
449,مزدآوند,11,2024-09-04 12:29:33.095131+00,t,
450,مشهد,11,2024-09-04 12:29:33.095131+00,t,
451,ملک آباد,11,2024-09-04 12:29:33.095131+00,t,
452,نشتیفان,11,2024-09-04 12:29:33.095131+00,t,
453,نصرآباد,11,2024-09-04 12:29:33.095131+00,t,
454,نقاب,11,2024-09-04 12:29:33.095131+00,t,
455,نوخندان,11,2024-09-04 12:29:33.095131+00,t,
456,نیشابور,11,2024-09-04 12:29:33.095131+00,t,
457,نیل شهر,11,2024-09-04 12:29:33.095131+00,t,
458,همت آباد,11,2024-09-04 12:29:33.095131+00,t,
459,یونسی,11,2024-09-04 12:29:33.095131+00,t,
460,گلبهار,11,2024-09-04 12:29:33.095131+00,t,
461,بینالود,11,2024-09-04 12:29:33.095131+00,t,
462,اسفراین,12,2024-09-04 12:29:38.302847+00,t,
463,ایور,12,2024-09-04 12:29:38.302847+00,t,
464,آشخانه,12,2024-09-04 12:29:38.302847+00,t,
465,بجنورد,12,2024-09-04 12:29:38.302847+00,t,
466,پیش قلعه,12,2024-09-04 12:29:38.302847+00,t,
467,تیتکانلو,12,2024-09-04 12:29:38.302847+00,t,
468,جاجرم,12,2024-09-04 12:29:38.302847+00,t,
469,حصارگرمخان,12,2024-09-04 12:29:38.302847+00,t,
470,درق,12,2024-09-04 12:29:38.302847+00,t,
471,راز,12,2024-09-04 12:29:38.302847+00,t,
472,سنخواست,12,2024-09-04 12:29:38.302847+00,t,
473,شوقان,12,2024-09-04 12:29:38.302847+00,t,
474,شیروان,12,2024-09-04 12:29:38.302847+00,t,
475,صفی آباد,12,2024-09-04 12:29:38.302847+00,t,
476,فاروج,12,2024-09-04 12:29:38.302847+00,t,
477,قاضی,12,2024-09-04 12:29:38.302847+00,t,
478,گرمه,12,2024-09-04 12:29:38.302847+00,t,
479,لوجلی,12,2024-09-04 12:29:38.302847+00,t,
480,اروندکنار,13,2024-09-04 12:29:44.511336+00,t,
481,الوان,13,2024-09-04 12:29:44.511336+00,t,
482,امیدیه,13,2024-09-04 12:29:44.511336+00,t,
483,اندیمشک,13,2024-09-04 12:29:44.511336+00,t,
484,اهواز,13,2024-09-04 12:29:44.511336+00,t,
485,ایذه,13,2024-09-04 12:29:44.511336+00,t,
486,آبادان,13,2024-09-04 12:29:44.511336+00,t,
487,آغاجاری,13,2024-09-04 12:29:44.511336+00,t,
488,باغ ملک,13,2024-09-04 12:29:44.511336+00,t,
489,بستان,13,2024-09-04 12:29:44.511336+00,t,
490,بندرامام خمینی,13,2024-09-04 12:29:44.511336+00,t,
491,بندرماهشهر,13,2024-09-04 12:29:44.511336+00,t,
492,بهبهان,13,2024-09-04 12:29:44.511336+00,t,
493,ترکالکی,13,2024-09-04 12:29:44.511336+00,t,
494,جایزان,13,2024-09-04 12:29:44.511336+00,t,
495,چمران,13,2024-09-04 12:29:44.511336+00,t,
496,چویبده,13,2024-09-04 12:29:44.511336+00,t,
497,حر,13,2024-09-04 12:29:44.511336+00,t,
498,حسینیه,13,2024-09-04 12:29:44.511336+00,t,
499,حمزه,13,2024-09-04 12:29:44.511336+00,t,
500,حمیدیه,13,2024-09-04 12:29:44.511336+00,t,
501,خرمشهر,13,2024-09-04 12:29:44.511336+00,t,
502,دارخوین,13,2024-09-04 12:29:44.511336+00,t,
503,دزآب,13,2024-09-04 12:29:44.511336+00,t,
504,دزفول,13,2024-09-04 12:29:44.511336+00,t,
505,دهدز,13,2024-09-04 12:29:44.511336+00,t,
506,رامشیر,13,2024-09-04 12:29:44.511336+00,t,
507,رامهرمز,13,2024-09-04 12:29:44.511336+00,t,
508,رفیع,13,2024-09-04 12:29:44.511336+00,t,
509,زهره,13,2024-09-04 12:29:44.511336+00,t,
510,سالند,13,2024-09-04 12:29:44.511336+00,t,
511,سردشت,13,2024-09-04 12:29:44.511336+00,t,
512,سوسنگرد,13,2024-09-04 12:29:44.511336+00,t,
513,شادگان,13,2024-09-04 12:29:44.511336+00,t,
514,شاوور,13,2024-09-04 12:29:44.511336+00,t,
515,شرافت,13,2024-09-04 12:29:44.511336+00,t,
516,شوش,13,2024-09-04 12:29:44.511336+00,t,
517,شوشتر,13,2024-09-04 12:29:44.511336+00,t,
518,شیبان,13,2024-09-04 12:29:44.511336+00,t,
519,صالح شهر,13,2024-09-04 12:29:44.511336+00,t,
520,صفی آباد,13,2024-09-04 12:29:44.511336+00,t,
521,صیدون,13,2024-09-04 12:29:44.511336+00,t,
522,قلعه تل,13,2024-09-04 12:29:44.511336+00,t,
523,قلعه خواجه,13,2024-09-04 12:29:44.511336+00,t,
524,گتوند,13,2024-09-04 12:29:44.511336+00,t,
525,لالی,13,2024-09-04 12:29:44.511336+00,t,
526,مسجدسلیمان,13,2024-09-04 12:29:44.511336+00,t,
527,ملاثانی,13,2024-09-04 12:29:44.511336+00,t,
528,میانرود,13,2024-09-04 12:29:44.511336+00,t,
529,مینوشهر,13,2024-09-04 12:29:44.511336+00,t,
530,هفتگل,13,2024-09-04 12:29:44.511336+00,t,
531,هندیجان,13,2024-09-04 12:29:44.511336+00,t,
532,هویزه,13,2024-09-04 12:29:44.511336+00,t,
533,ویس,13,2024-09-04 12:29:44.511336+00,t,
534,ابهر,14,2024-09-04 12:29:50.19449+00,t,
535,ارمغان خانه,14,2024-09-04 12:29:50.19449+00,t,
536,آب بر,14,2024-09-04 12:29:50.19449+00,t,
537,چورزق,14,2024-09-04 12:29:50.19449+00,t,
538,حلب,14,2024-09-04 12:29:50.19449+00,t,
539,خرمدره,14,2024-09-04 12:29:50.19449+00,t,
540,دندی,14,2024-09-04 12:29:50.19449+00,t,
541,زرین آباد,14,2024-09-04 12:29:50.19449+00,t,
542,زرین رود,14,2024-09-04 12:29:50.19449+00,t,
543,زنجان,14,2024-09-04 12:29:50.19449+00,t,
544,سجاس,14,2024-09-04 12:29:50.19449+00,t,
545,سلطانیه,14,2024-09-04 12:29:50.19449+00,t,
546,سهرورد,14,2024-09-04 12:29:50.19449+00,t,
547,صائین قلعه,14,2024-09-04 12:29:50.19449+00,t,
548,قیدار,14,2024-09-04 12:29:50.19449+00,t,
549,گرماب,14,2024-09-04 12:29:50.19449+00,t,
550,ماه نشان,14,2024-09-04 12:29:50.19449+00,t,
551,هیدج,14,2024-09-04 12:29:50.19449+00,t,
552,امیریه,15,2024-09-04 12:29:57.563816+00,t,
553,ایوانکی,15,2024-09-04 12:29:57.563816+00,t,
554,آرادان,15,2024-09-04 12:29:57.563816+00,t,
555,بسطام,15,2024-09-04 12:29:57.563816+00,t,
556,بیارجمند,15,2024-09-04 12:29:57.563816+00,t,
557,دامغان,15,2024-09-04 12:29:57.563816+00,t,
558,درجزین,15,2024-09-04 12:29:57.563816+00,t,
559,دیباج,15,2024-09-04 12:29:57.563816+00,t,
560,سرخه,15,2024-09-04 12:29:57.563816+00,t,
561,سمنان,15,2024-09-04 12:29:57.563816+00,t,
562,شاهرود,15,2024-09-04 12:29:57.563816+00,t,
563,شهمیرزاد,15,2024-09-04 12:29:57.563816+00,t,
564,کلاته خیج,15,2024-09-04 12:29:57.563816+00,t,
565,گرمسار,15,2024-09-04 12:29:57.563816+00,t,
566,مجن,15,2024-09-04 12:29:57.563816+00,t,
567,مهدی شهر,15,2024-09-04 12:29:57.563816+00,t,
568,میامی,15,2024-09-04 12:29:57.563816+00,t,
569,ادیمی,16,2024-09-04 12:30:03.490568+00,t,
570,اسپکه,16,2024-09-04 12:30:03.490568+00,t,
571,ایرانشهر,16,2024-09-04 12:30:03.490568+00,t,
572,بزمان,16,2024-09-04 12:30:03.490568+00,t,
573,بمپور,16,2024-09-04 12:30:03.490568+00,t,
574,بنت,16,2024-09-04 12:30:03.490568+00,t,
575,بنجار,16,2024-09-04 12:30:03.490568+00,t,
576,پیشین,16,2024-09-04 12:30:03.490568+00,t,
577,جالق,16,2024-09-04 12:30:03.490568+00,t,
578,چابهار,16,2024-09-04 12:30:03.490568+00,t,
579,خاش,16,2024-09-04 12:30:03.490568+00,t,
580,دوست محمد,16,2024-09-04 12:30:03.490568+00,t,
581,راسک,16,2024-09-04 12:30:03.490568+00,t,
582,زابل,16,2024-09-04 12:30:03.490568+00,t,
583,زابلی,16,2024-09-04 12:30:03.490568+00,t,
584,زاهدان,16,2024-09-04 12:30:03.490568+00,t,
585,زهک,16,2024-09-04 12:30:03.490568+00,t,
586,سراوان,16,2024-09-04 12:30:03.490568+00,t,
587,سرباز,16,2024-09-04 12:30:03.490568+00,t,
588,سوران,16,2024-09-04 12:30:03.490568+00,t,
589,سیرکان,16,2024-09-04 12:30:03.490568+00,t,
590,علی اکبر,16,2024-09-04 12:30:03.490568+00,t,
591,فنوج,16,2024-09-04 12:30:03.490568+00,t,
592,قصرقند,16,2024-09-04 12:30:03.490568+00,t,
593,کنارک,16,2024-09-04 12:30:03.490568+00,t,
594,گشت,16,2024-09-04 12:30:03.490568+00,t,
595,گلمورتی,16,2024-09-04 12:30:03.490568+00,t,
596,محمدان,16,2024-09-04 12:30:03.490568+00,t,
597,محمدآباد,16,2024-09-04 12:30:03.490568+00,t,
598,محمدی,16,2024-09-04 12:30:03.490568+00,t,
599,میرجاوه,16,2024-09-04 12:30:03.490568+00,t,
600,نصرت آباد,16,2024-09-04 12:30:03.490568+00,t,
601,نگور,16,2024-09-04 12:30:03.490568+00,t,
602,نوک آباد,16,2024-09-04 12:30:03.490568+00,t,
603,نیک شهر,16,2024-09-04 12:30:03.490568+00,t,
604,هیدوچ,16,2024-09-04 12:30:03.490568+00,t,
605,اردکان,17,2024-09-04 12:30:11.801487+00,t,
606,ارسنجان,17,2024-09-04 12:30:11.801487+00,t,
607,استهبان,17,2024-09-04 12:30:11.801487+00,t,
608,اشکنان,17,2024-09-04 12:30:11.801487+00,t,
609,افزر,17,2024-09-04 12:30:11.801487+00,t,
610,اقلید,17,2024-09-04 12:30:11.801487+00,t,
611,امام شهر,17,2024-09-04 12:30:11.801487+00,t,
612,اهل,17,2024-09-04 12:30:11.801487+00,t,
613,اوز,17,2024-09-04 12:30:11.801487+00,t,
614,ایج,17,2024-09-04 12:30:11.801487+00,t,
615,ایزدخواست,17,2024-09-04 12:30:11.801487+00,t,
616,آباده,17,2024-09-04 12:30:11.801487+00,t,
617,آباده طشک,17,2024-09-04 12:30:11.801487+00,t,
618,باب انار,17,2024-09-04 12:30:11.801487+00,t,
619,بالاده,17,2024-09-04 12:30:11.801487+00,t,
620,بنارویه,17,2024-09-04 12:30:11.801487+00,t,
621,بهمن,17,2024-09-04 12:30:11.801487+00,t,
622,بوانات,17,2024-09-04 12:30:11.801487+00,t,
623,بیرم,17,2024-09-04 12:30:11.801487+00,t,
624,بیضا,17,2024-09-04 12:30:11.801487+00,t,
625,جنت شهر,17,2024-09-04 12:30:11.801487+00,t,
626,جهرم,17,2024-09-04 12:30:11.801487+00,t,
627,جویم,17,2024-09-04 12:30:11.801487+00,t,
628,زرین دشت,17,2024-09-04 12:30:11.801487+00,t,
629,حسن آباد,17,2024-09-04 12:30:11.801487+00,t,
630,خان زنیان,17,2024-09-04 12:30:11.801487+00,t,
631,خاوران,17,2024-09-04 12:30:11.801487+00,t,
632,خرامه,17,2024-09-04 12:30:11.801487+00,t,
633,خشت,17,2024-09-04 12:30:11.801487+00,t,
634,خنج,17,2024-09-04 12:30:11.801487+00,t,
635,خور,17,2024-09-04 12:30:11.801487+00,t,
636,داراب,17,2024-09-04 12:30:11.801487+00,t,
637,داریان,17,2024-09-04 12:30:11.801487+00,t,
638,دبیران,17,2024-09-04 12:30:11.801487+00,t,
639,دژکرد,17,2024-09-04 12:30:11.801487+00,t,
640,دهرم,17,2024-09-04 12:30:11.801487+00,t,
641,دوبرجی,17,2024-09-04 12:30:11.801487+00,t,
642,رامجرد,17,2024-09-04 12:30:11.801487+00,t,
643,رونیز,17,2024-09-04 12:30:11.801487+00,t,
644,زاهدشهر,17,2024-09-04 12:30:11.801487+00,t,
645,زرقان,17,2024-09-04 12:30:11.801487+00,t,
646,سده,17,2024-09-04 12:30:11.801487+00,t,
647,سروستان,17,2024-09-04 12:30:11.801487+00,t,
648,سعادت شهر,17,2024-09-04 12:30:11.801487+00,t,
649,سورمق,17,2024-09-04 12:30:11.801487+00,t,
650,سیدان,17,2024-09-04 12:30:11.801487+00,t,
651,ششده,17,2024-09-04 12:30:11.801487+00,t,
652,شهرپیر,17,2024-09-04 12:30:11.801487+00,t,
653,شهرصدرا,17,2024-09-04 12:30:11.801487+00,t,
654,شیراز,17,2024-09-04 12:30:11.801487+00,t,
655,صغاد,17,2024-09-04 12:30:11.801487+00,t,
656,صفاشهر,17,2024-09-04 12:30:11.801487+00,t,
657,علامرودشت,17,2024-09-04 12:30:11.801487+00,t,
658,فدامی,17,2024-09-04 12:30:11.801487+00,t,
659,فراشبند,17,2024-09-04 12:30:11.801487+00,t,
660,فسا,17,2024-09-04 12:30:11.801487+00,t,
661,فیروزآباد,17,2024-09-04 12:30:11.801487+00,t,
662,قائمیه,17,2024-09-04 12:30:11.801487+00,t,
663,قادرآباد,17,2024-09-04 12:30:11.801487+00,t,
664,قطب آباد,17,2024-09-04 12:30:11.801487+00,t,
665,قطرویه,17,2024-09-04 12:30:11.801487+00,t,
666,قیر,17,2024-09-04 12:30:11.801487+00,t,
667,کارزین (فتح آباد),17,2024-09-04 12:30:11.801487+00,t,
668,کازرون,17,2024-09-04 12:30:11.801487+00,t,
669,کامفیروز,17,2024-09-04 12:30:11.801487+00,t,
670,کره ای,17,2024-09-04 12:30:11.801487+00,t,
671,کنارتخته,17,2024-09-04 12:30:11.801487+00,t,
672,کوار,17,2024-09-04 12:30:11.801487+00,t,
673,گراش,17,2024-09-04 12:30:11.801487+00,t,
674,گله دار,17,2024-09-04 12:30:11.801487+00,t,
675,لار,17,2024-09-04 12:30:11.801487+00,t,
676,لامرد,17,2024-09-04 12:30:11.801487+00,t,
677,لپویی,17,2024-09-04 12:30:11.801487+00,t,
678,لطیفی,17,2024-09-04 12:30:11.801487+00,t,
679,مبارک آباددیز,17,2024-09-04 12:30:11.801487+00,t,
680,مرودشت,17,2024-09-04 12:30:11.801487+00,t,
681,مشکان,17,2024-09-04 12:30:11.801487+00,t,
682,مصیری,17,2024-09-04 12:30:11.801487+00,t,
683,مهر,17,2024-09-04 12:30:11.801487+00,t,
684,میمند,17,2024-09-04 12:30:11.801487+00,t,
685,نوبندگان,17,2024-09-04 12:30:11.801487+00,t,
686,نوجین,17,2024-09-04 12:30:11.801487+00,t,
687,نودان,17,2024-09-04 12:30:11.801487+00,t,
688,نورآباد,17,2024-09-04 12:30:11.801487+00,t,
689,نی ریز,17,2024-09-04 12:30:11.801487+00,t,
690,وراوی,17,2024-09-04 12:30:11.801487+00,t,
691,ارداق,18,2024-09-04 12:30:18.310294+00,t,
692,اسفرورین,18,2024-09-04 12:30:18.310294+00,t,
693,اقبالیه,18,2024-09-04 12:30:18.310294+00,t,
694,الوند,18,2024-09-04 12:30:18.310294+00,t,
695,آبگرم,18,2024-09-04 12:30:18.310294+00,t,
696,آبیک,18,2024-09-04 12:30:18.310294+00,t,
697,آوج,18,2024-09-04 12:30:18.310294+00,t,
698,بوئین زهرا,18,2024-09-04 12:30:18.310294+00,t,
699,بیدستان,18,2024-09-04 12:30:18.310294+00,t,
700,تاکستان,18,2024-09-04 12:30:18.310294+00,t,
701,خاکعلی,18,2024-09-04 12:30:18.310294+00,t,
702,خرمدشت,18,2024-09-04 12:30:18.310294+00,t,
703,دانسفهان,18,2024-09-04 12:30:18.310294+00,t,
704,رازمیان,18,2024-09-04 12:30:18.310294+00,t,
705,سگزآباد,18,2024-09-04 12:30:18.310294+00,t,
706,سیردان,18,2024-09-04 12:30:18.310294+00,t,
707,شال,18,2024-09-04 12:30:18.310294+00,t,
708,شریفیه,18,2024-09-04 12:30:18.310294+00,t,
709,ضیاآباد,18,2024-09-04 12:30:18.310294+00,t,
710,قزوین,18,2024-09-04 12:30:18.310294+00,t,
711,کوهین,18,2024-09-04 12:30:18.310294+00,t,
712,محمدیه,18,2024-09-04 12:30:18.310294+00,t,
713,محمودآباد نمونه,18,2024-09-04 12:30:18.310294+00,t,
714,معلم کلایه,18,2024-09-04 12:30:18.310294+00,t,
715,نرجه,18,2024-09-04 12:30:18.310294+00,t,
716,جعفریه,19,2024-09-04 12:30:25.328739+00,t,
717,دستجرد,19,2024-09-04 12:30:25.328739+00,t,
718,سلفچگان,19,2024-09-04 12:30:25.328739+00,t,
719,قم,19,2024-09-04 12:30:25.328739+00,t,
720,قنوات,19,2024-09-04 12:30:25.328739+00,t,
721,کهک,19,2024-09-04 12:30:25.328739+00,t,
722,آرمرده,20,2024-09-04 12:30:35.550345+00,t,
723,بابارشانی,20,2024-09-04 12:30:35.550345+00,t,
724,بانه,20,2024-09-04 12:30:35.550345+00,t,
725,بلبان آباد,20,2024-09-04 12:30:35.550345+00,t,
726,بوئین سفلی,20,2024-09-04 12:30:35.550345+00,t,
727,بیجار,20,2024-09-04 12:30:35.550345+00,t,
728,چناره,20,2024-09-04 12:30:35.550345+00,t,
729,دزج,20,2024-09-04 12:30:35.550345+00,t,
730,دلبران,20,2024-09-04 12:30:35.550345+00,t,
731,دهگلان,20,2024-09-04 12:30:35.550345+00,t,
732,دیواندره,20,2024-09-04 12:30:35.550345+00,t,
733,زرینه,20,2024-09-04 12:30:35.550345+00,t,
734,سروآباد,20,2024-09-04 12:30:35.550345+00,t,
735,سریش آباد,20,2024-09-04 12:30:35.550345+00,t,
736,سقز,20,2024-09-04 12:30:35.550345+00,t,
737,سنندج,20,2024-09-04 12:30:35.550345+00,t,
738,شویشه,20,2024-09-04 12:30:35.550345+00,t,
739,صاحب,20,2024-09-04 12:30:35.550345+00,t,
740,قروه,20,2024-09-04 12:30:35.550345+00,t,
741,کامیاران,20,2024-09-04 12:30:35.550345+00,t,
742,کانی دینار,20,2024-09-04 12:30:35.550345+00,t,
743,کانی سور,20,2024-09-04 12:30:35.550345+00,t,
744,مریوان,20,2024-09-04 12:30:35.550345+00,t,
745,موچش,20,2024-09-04 12:30:35.550345+00,t,
746,یاسوکند,20,2024-09-04 12:30:35.550345+00,t,
747,اختیارآباد,21,2024-09-04 12:30:41.144005+00,t,
748,ارزوئیه,21,2024-09-04 12:30:41.144005+00,t,
749,امین شهر,21,2024-09-04 12:30:41.144005+00,t,
750,انار,21,2024-09-04 12:30:41.144005+00,t,
751,اندوهجرد,21,2024-09-04 12:30:41.144005+00,t,
