1,اسکو,1,2024-09-04 06:36:36.692767+00,t,
752,باغین,21,2024-09-04 12:30:41.144005+00,t,
753,بافت,21,2024-09-04 12:30:41.144005+00,t,
754,بردسیر,21,2024-09-04 12:30:41.144005+00,t,
755,بروات,21,2024-09-04 12:30:41.144005+00,t,
756,بزنجان,21,2024-09-04 12:30:41.144005+00,t,
757,بم,21,2024-09-04 12:30:41.144005+00,t,
758,بهرمان,21,2024-09-04 12:30:41.144005+00,t,
759,پاریز,21,2024-09-04 12:30:41.144005+00,t,
760,جبالبارز,21,2024-09-04 12:30:41.144005+00,t,
761,جوپار,21,2024-09-04 12:30:41.144005+00,t,
762,جوزم,21,2024-09-04 12:30:41.144005+00,t,
763,جیرفت,21,2024-09-04 12:30:41.144005+00,t,
764,چترود,21,2024-09-04 12:30:41.144005+00,t,
765,خاتون آباد,21,2024-09-04 12:30:41.144005+00,t,
766,خانوک,21,2024-09-04 12:30:41.144005+00,t,
767,خورسند,21,2024-09-04 12:30:41.144005+00,t,
768,درب بهشت,21,2024-09-04 12:30:41.144005+00,t,
769,دهج,21,2024-09-04 12:30:41.144005+00,t,
770,رابر,21,2024-09-04 12:30:41.144005+00,t,
771,راور,21,2024-09-04 12:30:41.144005+00,t,
772,راین,21,2024-09-04 12:30:41.144005+00,t,
773,رفسنجان,21,2024-09-04 12:30:41.144005+00,t,
774,رودبار,21,2024-09-04 12:30:41.144005+00,t,
775,ریحان شهر,21,2024-09-04 12:30:41.144005+00,t,
776,زرند,21,2024-09-04 12:30:41.144005+00,t,
777,زنگی آباد,21,2024-09-04 12:30:41.144005+00,t,
778,زیدآباد,21,2024-09-04 12:30:41.144005+00,t,
779,سیرجان,21,2024-09-04 12:30:41.144005+00,t,
780,شهداد,21,2024-09-04 12:30:41.144005+00,t,
781,شهربابک,21,2024-09-04 12:30:41.144005+00,t,
782,صفائیه,21,2024-09-04 12:30:41.144005+00,t,
783,عنبرآباد,21,2024-09-04 12:30:41.144005+00,t,
784,فاریاب,21,2024-09-04 12:30:41.144005+00,t,
785,فهرج,21,2024-09-04 12:30:41.144005+00,t,
786,قلعه گنج,21,2024-09-04 12:30:41.144005+00,t,
787,کاظم آباد,21,2024-09-04 12:30:41.144005+00,t,
788,کرمان,21,2024-09-04 12:30:41.144005+00,t,
789,کشکوئیه,21,2024-09-04 12:30:41.144005+00,t,
790,کهنوج,21,2024-09-04 12:30:41.144005+00,t,
791,کوهبنان,21,2024-09-04 12:30:41.144005+00,t,
792,کیانشهر,21,2024-09-04 12:30:41.144005+00,t,
793,گلباف,21,2024-09-04 12:30:41.144005+00,t,
794,گلزار,21,2024-09-04 12:30:41.144005+00,t,
795,لاله زار,21,2024-09-04 12:30:41.144005+00,t,
796,ماهان,21,2024-09-04 12:30:41.144005+00,t,
797,محمدآباد,21,2024-09-04 12:30:41.144005+00,t,
798,محی آباد,21,2024-09-04 12:30:41.144005+00,t,
799,مردهک,21,2024-09-04 12:30:41.144005+00,t,
800,مس سرچشمه,21,2024-09-04 12:30:41.144005+00,t,
801,منوجان,21,2024-09-04 12:30:41.144005+00,t,
802,نجف شهر,21,2024-09-04 12:30:41.144005+00,t,
803,نرماشیر,21,2024-09-04 12:30:41.144005+00,t,
804,نظام شهر,21,2024-09-04 12:30:41.144005+00,t,
805,نگار,21,2024-09-04 12:30:41.144005+00,t,
806,نودژ,21,2024-09-04 12:30:41.144005+00,t,
807,هجدک,21,2024-09-04 12:30:41.144005+00,t,
808,یزدان شهر,21,2024-09-04 12:30:41.144005+00,t,
809,ازگله,22,2024-09-04 12:30:46.95457+00,t,
810,اسلام آباد غرب,22,2024-09-04 12:30:46.95457+00,t,
811,باینگان,22,2024-09-04 12:30:46.95457+00,t,
812,بیستون,22,2024-09-04 12:30:46.95457+00,t,
813,پاوه,22,2024-09-04 12:30:46.95457+00,t,
814,تازه آباد,22,2024-09-04 12:30:46.95457+00,t,
815,جوان رود,22,2024-09-04 12:30:46.95457+00,t,
816,حمیل,22,2024-09-04 12:30:46.95457+00,t,
817,ماهیدشت,22,2024-09-04 12:30:46.95457+00,t,
818,روانسر,22,2024-09-04 12:30:46.95457+00,t,
819,سرپل ذهاب,22,2024-09-04 12:30:46.95457+00,t,
820,سرمست,22,2024-09-04 12:30:46.95457+00,t,
821,سطر,22,2024-09-04 12:30:46.95457+00,t,
822,سنقر,22,2024-09-04 12:30:46.95457+00,t,
823,سومار,22,2024-09-04 12:30:46.95457+00,t,
824,شاهو,22,2024-09-04 12:30:46.95457+00,t,
825,صحنه,22,2024-09-04 12:30:46.95457+00,t,
942,لشت نشا,26,2024-09-04 12:31:16.294503+00,t,
826,قصرشیرین,22,2024-09-04 12:30:46.95457+00,t,
827,کرمانشاه,22,2024-09-04 12:30:46.95457+00,t,
828,کرندغرب,22,2024-09-04 12:30:46.95457+00,t,
829,کنگاور,22,2024-09-04 12:30:46.95457+00,t,
830,کوزران,22,2024-09-04 12:30:46.95457+00,t,
831,گهواره,22,2024-09-04 12:30:46.95457+00,t,
832,گیلانغرب,22,2024-09-04 12:30:46.95457+00,t,
833,میان راهان,22,2024-09-04 12:30:46.95457+00,t,
834,نودشه,22,2024-09-04 12:30:46.95457+00,t,
835,نوسود,22,2024-09-04 12:30:46.95457+00,t,
836,هرسین,22,2024-09-04 12:30:46.95457+00,t,
837,هلشی,22,2024-09-04 12:30:46.95457+00,t,
838,باشت,23,2024-09-04 12:30:55.457041+00,t,
839,پاتاوه,23,2024-09-04 12:30:55.457041+00,t,
840,چرام,23,2024-09-04 12:30:55.457041+00,t,
841,چیتاب,23,2024-09-04 12:30:55.457041+00,t,
842,دهدشت,23,2024-09-04 12:30:55.457041+00,t,
843,دوگنبدان,23,2024-09-04 12:30:55.457041+00,t,
844,دیشموک,23,2024-09-04 12:30:55.457041+00,t,
845,سوق,23,2024-09-04 12:30:55.457041+00,t,
846,سی سخت,23,2024-09-04 12:30:55.457041+00,t,
847,قلعه رئیسی,23,2024-09-04 12:30:55.457041+00,t,
848,گراب سفلی,23,2024-09-04 12:30:55.457041+00,t,
849,لنده,23,2024-09-04 12:30:55.457041+00,t,
850,لیکک,23,2024-09-04 12:30:55.457041+00,t,
851,مادوان,23,2024-09-04 12:30:55.457041+00,t,
852,مارگون,23,2024-09-04 12:30:55.457041+00,t,
853,یاسوج,23,2024-09-04 12:30:55.457041+00,t,
854,انبارآلوم,24,2024-09-04 12:31:02.312886+00,t,
855,اینچه برون,24,2024-09-04 12:31:02.312886+00,t,
856,آزادشهر,24,2024-09-04 12:31:02.312886+00,t,
857,آق قلا,24,2024-09-04 12:31:02.312886+00,t,
858,بندرترکمن,24,2024-09-04 12:31:02.312886+00,t,
859,بندرگز,24,2024-09-04 12:31:02.312886+00,t,
860,جلین,24,2024-09-04 12:31:02.312886+00,t,
861,خان ببین,24,2024-09-04 12:31:02.312886+00,t,
862,دلند,24,2024-09-04 12:31:02.312886+00,t,
863,رامیان,24,2024-09-04 12:31:02.312886+00,t,
864,سرخنکلاته,24,2024-09-04 12:31:02.312886+00,t,
865,سیمین شهر,24,2024-09-04 12:31:02.312886+00,t,
866,علی آباد کتول,24,2024-09-04 12:31:02.312886+00,t,
867,فاضل آباد,24,2024-09-04 12:31:02.312886+00,t,
868,کردکوی,24,2024-09-04 12:31:02.312886+00,t,
869,کلاله,24,2024-09-04 12:31:02.312886+00,t,
870,گالیکش,24,2024-09-04 12:31:02.312886+00,t,
871,گرگان,24,2024-09-04 12:31:02.312886+00,t,
872,گمیش تپه,24,2024-09-04 12:31:02.312886+00,t,
873,گنبدکاووس,24,2024-09-04 12:31:02.312886+00,t,
874,مراوه,24,2024-09-04 12:31:02.312886+00,t,
875,مینودشت,24,2024-09-04 12:31:02.312886+00,t,
876,نگین شهر,24,2024-09-04 12:31:02.312886+00,t,
877,نوده خاندوز,24,2024-09-04 12:31:02.312886+00,t,
878,نوکنده,24,2024-09-04 12:31:02.312886+00,t,
879,ازنا,25,2024-09-04 12:31:08.742708+00,t,
880,اشترینان,25,2024-09-04 12:31:08.742708+00,t,
881,الشتر,25,2024-09-04 12:31:08.742708+00,t,
882,الیگودرز,25,2024-09-04 12:31:08.742708+00,t,
883,بروجرد,25,2024-09-04 12:31:08.742708+00,t,
884,پلدختر,25,2024-09-04 12:31:08.742708+00,t,
885,چالانچولان,25,2024-09-04 12:31:08.742708+00,t,
886,چغلوندی,25,2024-09-04 12:31:08.742708+00,t,
887,چقابل,25,2024-09-04 12:31:08.742708+00,t,
888,خرم آباد,25,2024-09-04 12:31:08.742708+00,t,
889,درب گنبد,25,2024-09-04 12:31:08.742708+00,t,
890,دورود,25,2024-09-04 12:31:08.742708+00,t,
891,زاغه,25,2024-09-04 12:31:08.742708+00,t,
892,سپیددشت,25,2024-09-04 12:31:08.742708+00,t,
893,سراب دوره,25,2024-09-04 12:31:08.742708+00,t,
894,فیروزآباد,25,2024-09-04 12:31:08.742708+00,t,
895,کونانی,25,2024-09-04 12:31:08.742708+00,t,
896,کوهدشت,25,2024-09-04 12:31:08.742708+00,t,
897,گراب,25,2024-09-04 12:31:08.742708+00,t,
898,معمولان,25,2024-09-04 12:31:08.742708+00,t,
899,مومن آباد,25,2024-09-04 12:31:08.742708+00,t,
900,نورآباد,25,2024-09-04 12:31:08.742708+00,t,
901,ویسیان,25,2024-09-04 12:31:08.742708+00,t,
902,احمدسرگوراب,26,2024-09-04 12:31:16.294503+00,t,
903,اسالم,26,2024-09-04 12:31:16.294503+00,t,
904,اطاقور,26,2024-09-04 12:31:16.294503+00,t,
905,املش,26,2024-09-04 12:31:16.294503+00,t,
906,آستارا,26,2024-09-04 12:31:16.294503+00,t,
907,آستانه اشرفیه,26,2024-09-04 12:31:16.294503+00,t,
908,بازار جمعه,26,2024-09-04 12:31:16.294503+00,t,
909,بره سر,26,2024-09-04 12:31:16.294503+00,t,
910,بندرانزلی,26,2024-09-04 12:31:16.294503+00,t,
911,پره سر,26,2024-09-04 12:31:16.294503+00,t,
912,تالش,26,2024-09-04 12:31:16.294503+00,t,
913,توتکابن,26,2024-09-04 12:31:16.294503+00,t,
914,جیرنده,26,2024-09-04 12:31:16.294503+00,t,
915,چابکسر,26,2024-09-04 12:31:16.294503+00,t,
916,چاف و چمخاله,26,2024-09-04 12:31:16.294503+00,t,
917,چوبر,26,2024-09-04 12:31:16.294503+00,t,
918,حویق,26,2024-09-04 12:31:16.294503+00,t,
919,خشکبیجار,26,2024-09-04 12:31:16.294503+00,t,
920,خمام,26,2024-09-04 12:31:16.294503+00,t,
921,دیلمان,26,2024-09-04 12:31:16.294503+00,t,
922,رانکوه,26,2024-09-04 12:31:16.294503+00,t,
923,رحیم آباد,26,2024-09-04 12:31:16.294503+00,t,
924,رستم آباد,26,2024-09-04 12:31:16.294503+00,t,
925,رشت,26,2024-09-04 12:31:16.294503+00,t,
926,رضوانشهر,26,2024-09-04 12:31:16.294503+00,t,
927,رودبار,26,2024-09-04 12:31:16.294503+00,t,
928,رودبنه,26,2024-09-04 12:31:16.294503+00,t,
929,رودسر,26,2024-09-04 12:31:16.294503+00,t,
930,سنگر,26,2024-09-04 12:31:16.294503+00,t,
931,سیاهکل,26,2024-09-04 12:31:16.294503+00,t,
932,شفت,26,2024-09-04 12:31:16.294503+00,t,
933,شلمان,26,2024-09-04 12:31:16.294503+00,t,
934,صومعه سرا,26,2024-09-04 12:31:16.294503+00,t,
935,فومن,26,2024-09-04 12:31:16.294503+00,t,
936,کلاچای,26,2024-09-04 12:31:16.294503+00,t,
937,کوچصفهان,26,2024-09-04 12:31:16.294503+00,t,
938,کومله,26,2024-09-04 12:31:16.294503+00,t,
939,کیاشهر,26,2024-09-04 12:31:16.294503+00,t,
940,گوراب زرمیخ,26,2024-09-04 12:31:16.294503+00,t,
941,لاهیجان,26,2024-09-04 12:31:16.294503+00,t,
943,لنگرود,26,2024-09-04 12:31:16.294503+00,t,
944,لوشان,26,2024-09-04 12:31:16.294503+00,t,
945,لولمان,26,2024-09-04 12:31:16.294503+00,t,
946,لوندویل,26,2024-09-04 12:31:16.294503+00,t,
947,لیسار,26,2024-09-04 12:31:16.294503+00,t,
948,ماسال,26,2024-09-04 12:31:16.294503+00,t,
949,ماسوله,26,2024-09-04 12:31:16.294503+00,t,
950,مرجقل,26,2024-09-04 12:31:16.294503+00,t,
951,منجیل,26,2024-09-04 12:31:16.294503+00,t,
952,واجارگاه,26,2024-09-04 12:31:16.294503+00,t,
953,زیباکنار,26,2024-09-04 12:31:16.294503+00,t,
954,پیربازار,26,2024-09-04 12:31:16.294503+00,t,
955,امیرکلا,27,2024-09-04 12:31:21.271073+00,t,
956,ایزدشهر,27,2024-09-04 12:31:21.271073+00,t,
957,آلاشت,27,2024-09-04 12:31:21.271073+00,t,
958,آمل,27,2024-09-04 12:31:21.271073+00,t,
959,بابل,27,2024-09-04 12:31:21.271073+00,t,
960,بابلسر,27,2024-09-04 12:31:21.271073+00,t,
961,بلده,27,2024-09-04 12:31:21.271073+00,t,
962,بهشهر,27,2024-09-04 12:31:21.271073+00,t,
963,بهنمیر,27,2024-09-04 12:31:21.271073+00,t,
964,پل سفید,27,2024-09-04 12:31:21.271073+00,t,
965,تنکابن,27,2024-09-04 12:31:21.271073+00,t,
966,جویبار,27,2024-09-04 12:31:21.271073+00,t,
967,چالوس,27,2024-09-04 12:31:21.271073+00,t,
968,چمستان,27,2024-09-04 12:31:21.271073+00,t,
969,خرم آباد,27,2024-09-04 12:31:21.271073+00,t,
970,خلیل شهر,27,2024-09-04 12:31:21.271073+00,t,
971,خوش رودپی,27,2024-09-04 12:31:21.271073+00,t,
972,دابودشت,27,2024-09-04 12:31:21.271073+00,t,
973,رامسر,27,2024-09-04 12:31:21.271073+00,t,
974,رستمکلا,27,2024-09-04 12:31:21.271073+00,t,
975,رویان,27,2024-09-04 12:31:21.271073+00,t,
976,رینه,27,2024-09-04 12:31:21.271073+00,t,
977,زرگرمحله,27,2024-09-04 12:31:21.271073+00,t,
978,زیرآب,27,2024-09-04 12:31:21.271073+00,t,
979,ساری,27,2024-09-04 12:31:21.271073+00,t,
980,سرخرود,27,2024-09-04 12:31:21.271073+00,t,
981,سلمان شهر,27,2024-09-04 12:31:21.271073+00,t,
982,سورک,27,2024-09-04 12:31:21.271073+00,t,
983,شیرگاه,27,2024-09-04 12:31:21.271073+00,t,
984,شیرود,27,2024-09-04 12:31:21.271073+00,t,
985,عباس آباد,27,2024-09-04 12:31:21.271073+00,t,
986,فریدونکنار,27,2024-09-04 12:31:21.271073+00,t,
987,فریم,27,2024-09-04 12:31:21.271073+00,t,
988,قائم شهر,27,2024-09-04 12:31:21.271073+00,t,
989,کتالم,27,2024-09-04 12:31:21.271073+00,t,
990,کلارآباد,27,2024-09-04 12:31:21.271073+00,t,
991,کلاردشت,27,2024-09-04 12:31:21.271073+00,t,
992,کله بست,27,2024-09-04 12:31:21.271073+00,t,
993,کوهی خیل,27,2024-09-04 12:31:21.271073+00,t,
994,کیاسر,27,2024-09-04 12:31:21.271073+00,t,
995,کیاکلا,27,2024-09-04 12:31:21.271073+00,t,
996,گتاب,27,2024-09-04 12:31:21.271073+00,t,
997,گزنک,27,2024-09-04 12:31:21.271073+00,t,
998,گلوگاه,27,2024-09-04 12:31:21.271073+00,t,
999,محمودآباد,27,2024-09-04 12:31:21.271073+00,t,
1000,مرزن آباد,27,2024-09-04 12:31:21.271073+00,t,
1001,مرزیکلا,27,2024-09-04 12:31:21.271073+00,t,
1002,نشتارود,27,2024-09-04 12:31:21.271073+00,t,
1003,نکا,27,2024-09-04 12:31:21.271073+00,t,
1004,نور,27,2024-09-04 12:31:21.271073+00,t,
1005,نوشهر,27,2024-09-04 12:31:21.271073+00,t,
1006,سادات شهر,27,2024-09-04 12:31:21.271073+00,t,
1007,اراک,28,2024-09-04 12:31:27.187142+00,t,
1008,آستانه,28,2024-09-04 12:31:27.187142+00,t,
1009,آشتیان,28,2024-09-04 12:31:27.187142+00,t,
1010,پرندک,28,2024-09-04 12:31:27.187142+00,t,
1011,تفرش,28,2024-09-04 12:31:27.187142+00,t,
1012,توره,28,2024-09-04 12:31:27.187142+00,t,
1013,جاورسیان,28,2024-09-04 12:31:27.187142+00,t,
1014,خشکرود,28,2024-09-04 12:31:27.187142+00,t,
1015,خمین,28,2024-09-04 12:31:27.187142+00,t,
1016,خنداب,28,2024-09-04 12:31:27.187142+00,t,
1017,داودآباد,28,2024-09-04 12:31:27.187142+00,t,
1018,دلیجان,28,2024-09-04 12:31:27.187142+00,t,
1019,رازقان,28,2024-09-04 12:31:27.187142+00,t,
1020,زاویه,28,2024-09-04 12:31:27.187142+00,t,
1021,ساروق,28,2024-09-04 12:31:27.187142+00,t,
1022,ساوه,28,2024-09-04 12:31:27.187142+00,t,
1023,سنجان,28,2024-09-04 12:31:27.187142+00,t,
1024,شازند,28,2024-09-04 12:31:27.187142+00,t,
1025,غرق آباد,28,2024-09-04 12:31:27.187142+00,t,
1026,فرمهین,28,2024-09-04 12:31:27.187142+00,t,
1027,قورچی باشی,28,2024-09-04 12:31:27.187142+00,t,
1028,کرهرود,28,2024-09-04 12:31:27.187142+00,t,
1029,کمیجان,28,2024-09-04 12:31:27.187142+00,t,
1030,مامونیه,28,2024-09-04 12:31:27.187142+00,t,
1031,محلات,28,2024-09-04 12:31:27.187142+00,t,
1032,مهاجران,28,2024-09-04 12:31:27.187142+00,t,
1033,میلاجرد,28,2024-09-04 12:31:27.187142+00,t,
1034,نراق,28,2024-09-04 12:31:27.187142+00,t,
1035,نوبران,28,2024-09-04 12:31:27.187142+00,t,
1036,نیمور,28,2024-09-04 12:31:27.187142+00,t,
1037,هندودر,28,2024-09-04 12:31:27.187142+00,t,
1038,ابوموسی,29,2024-09-04 12:31:33.749618+00,t,
1039,بستک,29,2024-09-04 12:31:33.749618+00,t,
1040,بندرجاسک,29,2024-09-04 12:31:33.749618+00,t,
1041,بندرچارک,29,2024-09-04 12:31:33.749618+00,t,
1042,بندرخمیر,29,2024-09-04 12:31:33.749618+00,t,
1043,بندرعباس,29,2024-09-04 12:31:33.749618+00,t,
1044,بندرلنگه,29,2024-09-04 12:31:33.749618+00,t,
1045,بیکا,29,2024-09-04 12:31:33.749618+00,t,
1046,پارسیان,29,2024-09-04 12:31:33.749618+00,t,
1047,تخت,29,2024-09-04 12:31:33.749618+00,t,
1048,جناح,29,2024-09-04 12:31:33.749618+00,t,
1049,حاجی آباد,29,2024-09-04 12:31:33.749618+00,t,
1050,درگهان,29,2024-09-04 12:31:33.749618+00,t,
1051,دهبارز,29,2024-09-04 12:31:33.749618+00,t,
1052,رویدر,29,2024-09-04 12:31:33.749618+00,t,
1053,زیارتعلی,29,2024-09-04 12:31:33.749618+00,t,
1054,سردشت,29,2024-09-04 12:31:33.749618+00,t,
1055,سندرک,29,2024-09-04 12:31:33.749618+00,t,
1056,سوزا,29,2024-09-04 12:31:33.749618+00,t,
1057,سیریک,29,2024-09-04 12:31:33.749618+00,t,
1058,فارغان,29,2024-09-04 12:31:33.749618+00,t,
1059,فین,29,2024-09-04 12:31:33.749618+00,t,
1060,قشم,29,2024-09-04 12:31:33.749618+00,t,
1061,قلعه قاضی,29,2024-09-04 12:31:33.749618+00,t,
1062,کنگ,29,2024-09-04 12:31:33.749618+00,t,
1063,کوشکنار,29,2024-09-04 12:31:33.749618+00,t,
1064,کیش,29,2024-09-04 12:31:33.749618+00,t,
1065,گوهران,29,2024-09-04 12:31:33.749618+00,t,
1066,میناب,29,2024-09-04 12:31:33.749618+00,t,
1067,هرمز,29,2024-09-04 12:31:33.749618+00,t,
1068,هشتبندی,29,2024-09-04 12:31:33.749618+00,t,
1069,ازندریان,30,2024-09-04 12:31:45.544921+00,t,
1070,اسدآباد,30,2024-09-04 12:31:45.544921+00,t,
1071,برزول,30,2024-09-04 12:31:45.544921+00,t,
1072,بهار,30,2024-09-04 12:31:45.544921+00,t,
1073,تویسرکان,30,2024-09-04 12:31:45.544921+00,t,
1074,جورقان,30,2024-09-04 12:31:45.544921+00,t,
1075,جوکار,30,2024-09-04 12:31:45.544921+00,t,
1076,دمق,30,2024-09-04 12:31:45.544921+00,t,
1077,رزن,30,2024-09-04 12:31:45.544921+00,t,
1078,زنگنه,30,2024-09-04 12:31:45.544921+00,t,
1079,سامن,30,2024-09-04 12:31:45.544921+00,t,
1080,سرکان,30,2024-09-04 12:31:45.544921+00,t,
1081,شیرین سو,30,2024-09-04 12:31:45.544921+00,t,
1082,صالح آباد,30,2024-09-04 12:31:45.544921+00,t,
1083,فامنین,30,2024-09-04 12:31:45.544921+00,t,
1084,فرسفج,30,2024-09-04 12:31:45.544921+00,t,
1085,فیروزان,30,2024-09-04 12:31:45.544921+00,t,
1086,قروه درجزین,30,2024-09-04 12:31:45.544921+00,t,
1087,قهاوند,30,2024-09-04 12:31:45.544921+00,t,
1088,کبودر آهنگ,30,2024-09-04 12:31:45.544921+00,t,
1089,گل تپه,30,2024-09-04 12:31:45.544921+00,t,
1090,گیان,30,2024-09-04 12:31:45.544921+00,t,
1091,لالجین,30,2024-09-04 12:31:45.544921+00,t,
1092,مریانج,30,2024-09-04 12:31:45.544921+00,t,
1093,ملایر,30,2024-09-04 12:31:45.544921+00,t,
1094,نهاوند,30,2024-09-04 12:31:45.544921+00,t,
1095,همدان,30,2024-09-04 12:31:45.544921+00,t,
1096,ابرکوه,31,2024-09-04 12:31:51.008119+00,t,
1097,احمدآباد,31,2024-09-04 12:31:51.008119+00,t,
1098,اردکان,31,2024-09-04 12:31:51.008119+00,t,
1099,اشکذر,31,2024-09-04 12:31:51.008119+00,t,
1100,بافق,31,2024-09-04 12:31:51.008119+00,t,
1101,بفروئیه,31,2024-09-04 12:31:51.008119+00,t,
1102,بهاباد,31,2024-09-04 12:31:51.008119+00,t,
1103,تفت,31,2024-09-04 12:31:51.008119+00,t,
1104,حمیدیا,31,2024-09-04 12:31:51.008119+00,t,
1105,خضرآباد,31,2024-09-04 12:31:51.008119+00,t,
1106,دیهوک,31,2024-09-04 12:31:51.008119+00,t,
1107,زارچ,31,2024-09-04 12:31:51.008119+00,t,
1108,شاهدیه,31,2024-09-04 12:31:51.008119+00,t,
1109,طبس,31,2024-09-04 12:31:51.008119+00,t,
1110,عقدا,31,2024-09-04 12:31:51.008119+00,t,
1111,مروست,31,2024-09-04 12:31:51.008119+00,t,
1112,مهردشت,31,2024-09-04 12:31:51.008119+00,t,
1113,مهریز,31,2024-09-04 12:31:51.008119+00,t,
1114,میبد,31,2024-09-04 12:31:51.008119+00,t,
1115,ندوشن,31,2024-09-04 12:31:51.008119+00,t,
1116,نیر,31,2024-09-04 12:31:51.008119+00,t,
1117,هرات,31,2024-09-04 12:31:51.008119+00,t,
1118,یزد,31,2024-09-04 12:31:51.008119+00,t,
1119,رضوانشهر,31,2024-09-04 12:31:51.008119+00,t,
